ot_id,employee_id,ot_date,hours_worked,approved_by
1519,33968,09-01-2024,4,lead_hr
1520,31919,24-05-2024,5.1,admin1
1521,30444,25-04-2025,6,admin1
1522,33644,02-12-2023,3.2,hr_user
1523,30570,07-04-2024,6,manager_hr
1524,32565,27-03-2024,2.4,hr_user
1525,32856,06-06-2024,4.8,lead_hr
1526,33017,02-01-2025,5.1,admin2
1527,30371,12-08-2023,4.5,manager_hr
1528,32597,10-07-2024,5.5,admin2
1529,31978,20-01-2023,4.4,manager_hr
1530,30665,01-12-2023,2,admin1
1531,30540,21-01-2023,2.7,lead_hr
1532,30917,23-02-2023,4.7,admin2
1533,30179,26-06-2023,5,admin1
1534,30607,11-10-2023,4.2,admin1
1535,32229,17-06-2024,5.3,hr_user
1536,32806,06-04-2024,5.9,hr_user
1537,30320,24-07-2023,4.4,admin1
1538,31752,01-01-2024,1.5,manager_hr
1539,30476,12-07-2023,5.1,admin1
1540,31234,21-04-2025,4,admin1
1541,32972,31-05-2025,3.8,admin2
1542,32394,22-03-2023,4.4,hr_user
1543,33606,25-12-2024,3.8,admin2
1544,31504,07-06-2023,2.8,admin1
1545,33500,24-03-2023,4,lead_hr
1546,30232,27-06-2024,5.3,lead_hr
1547,30869,16-06-2024,5.3,hr_user
1548,30144,11-03-2024,1.2,admin2
1549,32772,06-01-2023,1.8,admin2
1550,32144,28-05-2024,3.5,admin2
1551,30931,12-08-2024,3.2,admin2
1552,32423,06-11-2023,3,manager_hr
1553,30935,14-03-2023,1.1,admin2
1554,33847,07-01-2023,2.2,manager_hr
1555,31434,22-03-2024,1.1,lead_hr
1556,30462,20-01-2024,2.5,admin1
1557,31876,29-11-2024,2.3,admin2
1558,32460,19-04-2023,5,admin2
1559,30044,05-05-2023,3.2,hr_user
1560,33128,04-02-2023,4.2,admin1
1561,31579,25-04-2025,1.5,admin2
1562,30728,23-01-2025,3.4,manager_hr
1563,32448,14-02-2025,3.2,admin1
1564,31135,04-11-2024,3.7,lead_hr
1565,32057,29-03-2025,2.9,admin2
1566,33992,11-12-2023,1.1,admin1
1567,32125,21-03-2025,3.4,manager_hr
1568,31763,08-07-2024,3.4,admin2
1569,33772,10-07-2024,1.5,admin2
1570,30599,17-12-2024,1.6,admin1
1571,33412,14-04-2024,4.7,manager_hr
1572,32023,10-12-2024,1.4,lead_hr
1573,32642,13-11-2023,4.3,lead_hr
1574,30109,18-10-2024,5.1,admin1
1575,31826,31-03-2025,6,lead_hr
1576,31084,07-05-2025,4.6,admin1
1577,30552,01-10-2023,1.4,lead_hr
1578,31901,11-07-2023,5,lead_hr
1579,30333,27-05-2023,2.5,admin2
1580,31610,11-04-2023,4.8,lead_hr
1581,32905,25-09-2024,1.8,admin2
1582,33476,21-08-2024,1.6,lead_hr
1583,31882,17-09-2024,4.7,admin1
1584,33296,01-06-2024,2.2,manager_hr
1585,30663,12-03-2023,5.2,manager_hr
1586,30066,05-07-2023,2.5,lead_hr
1587,31508,09-01-2024,3.1,admin1
1588,30162,11-02-2025,1.5,admin1
1589,33067,29-11-2023,3,manager_hr
1590,30878,18-04-2024,2.9,manager_hr
1591,31329,15-02-2025,2.8,lead_hr
1592,33853,09-12-2023,2,lead_hr
1593,30729,28-04-2023,1.5,admin2
1594,31282,05-05-2023,4.6,manager_hr
1595,33202,16-06-2025,5.7,admin1
1596,33386,24-01-2024,5,admin2
1597,32772,30-05-2024,5.7,admin2
1598,32595,24-09-2024,5.8,hr_user
1599,31641,06-05-2025,2.6,admin1
1600,32879,01-06-2024,1.9,lead_hr
1601,30918,17-06-2023,6,lead_hr
1602,31034,18-04-2025,1.4,hr_user
1603,32744,17-10-2024,2.2,manager_hr
1604,32368,28-11-2023,5.7,lead_hr
1605,33707,17-08-2023,3.4,manager_hr
1606,31418,29-11-2023,3.2,admin1
1607,31830,21-02-2025,4.1,manager_hr
1608,33331,06-03-2024,2,manager_hr
1609,33783,21-06-2023,2.2,admin2
1610,31352,10-06-2024,3.5,hr_user
1611,32779,04-09-2024,2.6,admin1
1612,32948,03-04-2025,5.5,admin1
1613,32988,05-05-2024,2.7,manager_hr
1614,30836,24-11-2024,4.4,admin2
1615,30113,20-10-2023,4.8,admin2
1616,30929,13-06-2024,1.3,manager_hr
1617,32498,18-03-2024,4.2,manager_hr
1618,32584,18-02-2024,5.6,admin1
1619,31803,28-03-2023,3.8,lead_hr
1620,33639,01-11-2024,2.8,admin2
1621,32109,17-07-2024,3.5,admin2
1622,31654,06-04-2024,2.9,lead_hr
1623,32690,01-06-2024,2.9,manager_hr
1624,33644,03-04-2025,1.7,admin2
1625,32380,22-01-2023,1.6,admin1
1626,30771,24-04-2023,2.7,manager_hr
1627,32345,12-12-2023,3.9,admin1
1628,33044,11-03-2024,4,admin2
1629,30288,11-10-2023,5.7,lead_hr
1630,32674,06-04-2025,2.2,lead_hr
1631,30732,15-05-2024,3.8,lead_hr
1632,33305,26-05-2023,4.1,admin1
1633,30117,23-02-2025,4.6,admin2
1634,33553,14-06-2024,3,lead_hr
1635,31271,22-03-2025,5.1,manager_hr
1636,33977,08-09-2024,2.4,admin2
1637,30347,08-09-2023,1.5,admin1
1638,32261,03-02-2025,4.5,admin1
1639,30794,06-02-2023,3.1,hr_user
1640,33561,22-06-2023,5.1,manager_hr
1641,31367,14-01-2025,5.5,admin2
1642,30342,01-03-2025,1.4,manager_hr
1643,30632,25-05-2024,2.3,lead_hr
1644,31886,20-01-2025,3.6,lead_hr
1645,33172,06-05-2024,1.9,admin1
1646,30218,06-01-2023,4.2,admin1
1647,31962,08-01-2025,4.1,admin1
1648,31669,30-03-2024,2.7,admin2
1649,32867,04-07-2023,3.2,hr_user
1650,32678,06-10-2024,3.9,admin2
1651,31042,05-08-2023,1.8,lead_hr
1652,33927,25-03-2024,3.4,lead_hr
1653,33081,04-09-2024,1.6,manager_hr
1654,32659,17-11-2024,5.8,admin1
1655,32137,07-04-2024,5.5,admin2
1656,31134,21-02-2023,3.4,lead_hr
1657,31113,30-11-2023,5.4,admin2
1658,30264,22-05-2025,2.1,manager_hr
1659,30380,22-02-2025,1.6,manager_hr
1660,30631,22-06-2023,2.1,hr_user
1661,31346,07-11-2023,5.5,manager_hr
1662,32084,31-01-2025,2.4,admin2
1663,33005,27-03-2024,5.8,hr_user
1664,31457,07-11-2024,3.6,admin1
1665,34000,05-05-2025,3.2,admin2
1666,32272,31-07-2023,4.4,manager_hr
1667,33511,10-04-2023,3.2,lead_hr
1668,33184,13-04-2025,2.6,lead_hr
1669,32052,30-03-2025,1.4,manager_hr
1670,31869,05-01-2025,3.4,manager_hr
1671,31942,06-06-2025,3.7,manager_hr
1672,32284,03-08-2023,3,admin1
1673,31743,05-03-2023,1.9,admin1
1674,33289,05-02-2024,4.2,hr_user
1675,33164,11-05-2025,2.5,admin2
1676,33816,11-08-2024,3.8,admin2
1677,32758,18-04-2025,3.2,admin1
1678,31282,30-03-2025,3.6,admin1
1679,32346,30-05-2023,1.2,admin2
1680,30608,14-02-2024,5,admin2
1681,32503,26-03-2024,2.7,admin1
1682,33690,20-10-2024,5.9,admin2
1683,31890,18-03-2023,3.7,admin1
1684,33822,24-02-2023,2.1,admin1
1685,32707,06-07-2023,4.5,hr_user
1686,32597,10-02-2024,4.4,manager_hr
1687,30189,01-08-2024,2.8,lead_hr
1688,32002,23-02-2023,1.5,admin2
1689,30282,19-11-2024,1.7,manager_hr
1690,32935,24-05-2024,1.3,hr_user
1691,33236,03-10-2023,2.2,admin1
1692,31321,16-03-2025,1.6,admin2
1693,30504,07-12-2023,1.1,lead_hr
1694,30812,24-11-2024,2,hr_user
1695,33607,11-06-2024,5.2,hr_user
1696,33097,30-01-2023,5.9,manager_hr
1697,31742,08-05-2025,3.4,admin2
1698,33495,21-10-2023,1.2,hr_user
1699,33562,20-10-2024,5.2,admin2
1700,31868,07-01-2025,1.4,lead_hr
1701,32954,11-12-2023,4.5,lead_hr
1702,32142,17-05-2025,2.7,admin1
1703,32764,07-08-2024,5.4,manager_hr
1704,33011,25-11-2023,2.4,hr_user
1705,32887,12-01-2025,5.4,lead_hr
1706,31326,07-08-2024,4.2,admin1
1707,33700,30-01-2024,1,lead_hr
1708,32235,21-07-2023,5.8,admin2
1709,30681,05-06-2024,2.2,admin2
1710,30297,06-07-2024,1.4,admin2
1711,30192,20-08-2024,4.1,admin1
1712,32314,05-05-2023,1.9,admin2
1713,33012,27-02-2024,3.8,admin1
1714,32925,28-02-2023,1.7,admin2
1715,30008,22-02-2023,3.7,lead_hr
1716,32724,02-03-2023,1.1,admin2
1717,32091,29-08-2023,4.6,admin1
1718,32429,06-09-2023,5,manager_hr
1719,30650,27-05-2023,1,admin2
1720,31631,31-05-2025,1.7,manager_hr
1721,33967,25-01-2023,2.2,admin2
1722,31668,18-04-2025,1.4,manager_hr
1723,30854,22-11-2023,5.7,admin1
1724,31154,30-09-2023,3.4,admin2
1725,32015,05-08-2024,2,admin2
1726,31351,24-01-2025,5.6,manager_hr
1727,31125,03-12-2023,1.6,lead_hr
1728,32527,11-09-2023,5.9,lead_hr
1729,30628,08-05-2024,1.2,admin2
1730,30073,08-09-2023,3.8,hr_user
1731,30977,07-02-2023,2.1,lead_hr
1732,33589,20-03-2024,3.3,admin1
1733,33309,29-07-2023,3.9,lead_hr
1734,30556,05-11-2023,4.3,lead_hr
1735,30415,03-10-2023,1.6,hr_user
1736,32401,29-05-2024,3,lead_hr
1737,32231,12-05-2023,5.9,hr_user
1738,32893,04-07-2023,3,admin2
1739,31700,23-07-2023,5.7,admin1
1740,31276,13-07-2023,5.6,admin2
1741,31734,01-10-2023,1,admin2
1742,30500,18-12-2024,3.8,manager_hr
1743,32760,13-09-2024,2.3,lead_hr
1744,33822,19-01-2024,4.5,admin2
1745,33995,07-04-2024,4.3,admin2
1746,33417,01-08-2023,2.7,admin2
1747,30247,03-08-2023,5.8,hr_user
1748,33201,12-01-2024,1.9,admin1
1749,30613,17-08-2023,5.4,admin2
1750,32331,24-04-2024,2.1,manager_hr
1751,32054,04-07-2024,2.9,manager_hr
1752,30170,11-03-2024,5.1,admin2
1753,30186,23-05-2025,5.4,lead_hr
1754,30295,24-01-2025,3,manager_hr
1755,30222,03-09-2023,2.7,admin1
1756,32233,27-05-2024,5.4,admin2
1757,31067,02-04-2025,3.4,admin2
1758,30787,06-02-2024,5.6,lead_hr
1759,30795,03-08-2024,2.5,lead_hr
1760,30252,01-10-2023,4.5,manager_hr
1761,33991,15-11-2023,3.6,lead_hr
1762,31273,23-02-2024,3.7,hr_user
1763,32830,19-11-2023,1.6,hr_user
1764,32985,07-09-2023,5.5,hr_user
1765,33156,27-06-2023,3.4,hr_user
1766,32641,28-08-2023,4.9,admin1
1767,32410,16-05-2023,4.7,admin2
1768,31731,15-09-2024,3,admin2
1769,33256,29-11-2024,2.1,admin1
1770,33042,07-05-2024,2.2,admin1
1771,31935,11-06-2025,3.9,lead_hr
1772,31631,08-03-2024,4.5,manager_hr
1773,30393,20-08-2024,5.6,lead_hr
1774,32243,20-04-2023,3.2,admin1
1775,32407,25-09-2024,1.2,hr_user
1776,32254,28-12-2023,5.3,admin2
1777,32250,21-08-2024,4.2,hr_user
1778,30122,24-03-2024,3.8,lead_hr
1779,32903,21-03-2023,3.7,admin2
1780,32597,12-04-2025,5.5,manager_hr
1781,30659,23-06-2024,2.8,admin2
1782,32843,24-05-2023,1.3,hr_user
1783,31847,11-01-2024,2.9,admin2
1784,30546,05-10-2023,3.3,admin1
1785,33220,25-09-2023,4.6,manager_hr
1786,32764,12-05-2023,2.7,hr_user
1787,31783,21-11-2023,2.2,manager_hr
1788,30462,21-01-2025,5.3,admin1
1789,30240,19-07-2024,5,lead_hr
1790,30602,16-06-2025,3,hr_user
1791,31004,11-01-2023,3.2,manager_hr
1792,33676,03-02-2025,5.1,manager_hr
1793,30757,06-04-2023,2.6,hr_user
1794,33181,11-04-2024,2,admin1
1795,30257,08-11-2024,1.2,lead_hr
1796,33940,07-09-2023,5.5,admin1
1797,32030,06-01-2023,4.2,manager_hr
1798,32901,18-09-2023,4.8,lead_hr
1799,30444,04-05-2023,3.4,manager_hr
1800,32781,21-02-2025,2.4,admin1
1801,33991,27-09-2023,2.9,hr_user
1802,31265,21-01-2023,3.2,hr_user
1803,31915,18-05-2023,5.6,hr_user
1804,32184,13-10-2024,5.8,lead_hr
1805,32610,04-01-2025,3.5,admin2
1806,31599,26-10-2023,2.4,lead_hr
1807,31474,18-03-2024,3.1,admin1
1808,32682,19-08-2023,4,hr_user
1809,33416,29-01-2024,3.3,hr_user
1810,32098,11-02-2023,5.4,hr_user
1811,30483,12-02-2023,3.4,manager_hr
1812,30740,16-01-2023,3.8,admin1
1813,33882,29-09-2024,4.3,manager_hr
1814,32438,02-02-2025,1.7,admin2
1815,30309,23-05-2024,1.6,admin1
1816,31392,18-05-2023,3.2,admin1
1817,32721,11-07-2024,4.3,manager_hr
1818,33987,29-07-2023,2.3,admin1
1819,33899,14-11-2023,5.7,admin1
1820,32130,18-08-2023,4,manager_hr
1821,30344,21-10-2024,3.9,admin1
1822,33965,12-05-2025,1.4,admin2
1823,32582,17-06-2024,4.5,admin2
1824,33776,10-10-2024,3,hr_user
1825,30343,18-02-2024,4.6,admin2
1826,33161,11-02-2025,3.7,admin1
1827,31637,26-12-2023,3.1,admin2
1828,31500,05-11-2024,1.9,manager_hr
1829,32372,28-05-2024,3.9,hr_user
1830,30655,21-11-2023,2.8,admin2
1831,33566,23-09-2023,5.9,admin1
1832,31160,07-02-2023,4.1,lead_hr
1833,32593,02-08-2023,5.2,admin2
1834,33970,07-07-2024,3.9,admin2
1835,30481,27-01-2023,1.7,lead_hr
1836,31834,23-02-2024,4.1,hr_user
1837,32992,18-05-2024,3.8,admin2
1838,33737,02-03-2024,5,hr_user
1839,31115,19-04-2024,4.1,admin2
1840,32087,30-06-2024,3.8,lead_hr
1841,32079,20-06-2025,5,manager_hr
1842,30070,08-06-2023,3.7,admin2
1843,32495,15-06-2025,4.3,admin2
1844,33268,17-04-2025,5.5,admin1
1845,32054,22-09-2024,2.6,admin1
1846,32248,29-01-2023,1.5,hr_user
1847,32970,26-12-2023,4.5,admin1
1848,31109,20-10-2024,5.7,lead_hr
1849,30302,20-03-2024,1.8,lead_hr
1850,31721,19-11-2023,2.6,manager_hr
1851,30360,29-12-2024,1.7,admin1
1852,31649,17-06-2025,1.1,admin2
1853,30877,08-06-2023,3.4,admin2
1854,31049,25-04-2024,5.4,lead_hr
1855,30018,14-02-2025,1.7,manager_hr
1856,33451,02-06-2023,1.6,admin2
1857,30582,16-04-2024,5.5,admin2
1858,33561,28-02-2025,1.6,lead_hr
1859,32123,20-09-2023,2.6,hr_user
1860,31258,13-07-2024,1.4,admin2
1861,30456,05-02-2023,2.6,admin2
1862,30985,04-02-2023,4.1,admin1
1863,32102,06-07-2024,2.6,hr_user
1864,31671,13-05-2025,4.5,admin1
1865,30819,23-07-2024,3.7,hr_user
1866,33665,06-05-2023,4.1,admin1
1867,31778,21-06-2023,2.1,manager_hr
1868,30383,22-05-2024,3.6,admin1
1869,33328,10-04-2025,5.1,admin2
1870,32477,11-04-2024,4.2,lead_hr
1871,33139,12-06-2024,5.5,manager_hr
1872,33140,19-12-2023,1.8,admin1
1873,33529,29-01-2025,1.3,manager_hr
1874,31795,07-05-2023,1.6,manager_hr
1875,32015,20-06-2025,1.9,manager_hr
1876,32935,14-11-2024,2.7,hr_user
1877,33296,14-07-2023,3.3,admin2
1878,32420,01-11-2023,1.7,manager_hr
1879,31729,22-05-2025,5.8,hr_user
1880,31402,20-01-2024,2.2,admin1
1881,33335,21-11-2023,2.6,admin1
1882,33491,02-06-2023,3.8,admin2
1883,31569,12-02-2025,1.6,manager_hr
1884,32291,18-03-2024,5.4,admin1
1885,32170,26-03-2025,4.1,manager_hr
1886,31008,04-06-2025,3.5,admin2
1887,32983,24-09-2023,3.9,admin1
1888,30142,08-11-2024,3,manager_hr
1889,32285,30-01-2025,1.7,admin2
1890,30428,02-09-2024,5.5,admin1
1891,30413,06-06-2023,3.2,admin2
1892,30505,20-04-2025,2.5,admin2
1893,30153,05-02-2023,2,hr_user
1894,32698,18-04-2023,4.5,manager_hr
1895,33987,22-02-2025,1.4,hr_user
1896,30265,30-05-2024,2.4,manager_hr
1897,32972,07-01-2024,4.9,lead_hr
1898,33769,25-11-2023,1.6,lead_hr
1899,33223,21-09-2024,1.8,lead_hr
1900,32093,02-02-2025,2.8,lead_hr
1901,32862,14-12-2023,4.6,admin2
1902,33579,10-01-2023,2.2,lead_hr
1903,33030,26-09-2024,5.4,admin2
1904,31705,25-03-2024,2.9,hr_user
1905,33889,02-08-2024,5.7,hr_user
1906,34000,10-09-2024,4.8,hr_user
1907,31087,12-02-2025,2.4,manager_hr
1908,33511,31-07-2024,5.7,manager_hr
1909,30945,18-01-2023,5.2,admin2
1910,30277,28-05-2024,3.5,hr_user
1911,33209,10-07-2023,3.2,hr_user
1912,33537,08-01-2025,4,manager_hr
1913,33796,04-01-2023,5.4,lead_hr
1914,32429,19-03-2025,4.5,admin2
1915,31936,11-05-2025,3.1,manager_hr
1916,32279,07-01-2024,5.7,hr_user
1917,32086,02-05-2023,3.3,manager_hr
1918,31872,03-03-2025,1.7,manager_hr
1919,33712,17-11-2023,5,hr_user
1920,30003,28-10-2023,5.2,admin2
1921,32921,28-03-2025,4.1,manager_hr
1922,31842,19-11-2024,3.2,hr_user
1923,30179,10-06-2024,4.5,hr_user
1924,33227,04-11-2023,5.9,admin1
1925,30802,31-03-2024,5,admin2
1926,30897,02-05-2023,3.6,lead_hr
1927,32879,14-03-2025,2.2,hr_user
1928,30897,25-09-2024,5.9,hr_user
1929,32257,28-02-2025,4.1,manager_hr
1930,31841,21-02-2023,5.4,admin1
1931,30537,11-01-2024,4.8,hr_user
1932,31686,12-01-2025,2,manager_hr
1933,32793,04-04-2024,3.9,lead_hr
1934,31582,31-01-2024,2.4,admin1
1935,31149,30-03-2024,1.7,admin2
1936,32654,01-08-2024,4.6,admin1
1937,30835,14-07-2023,5.9,admin1
1938,31934,08-12-2024,5.5,hr_user
1939,32110,23-04-2025,2.2,admin1
1940,32912,16-04-2023,4,lead_hr
1941,31102,14-06-2024,5,manager_hr
1942,32832,25-01-2024,1.7,hr_user
1943,32289,26-06-2023,5.3,admin1
1944,32928,10-04-2025,1.2,admin1
1945,30947,29-06-2024,5.4,admin1
1946,32665,19-02-2023,6,admin1
1947,32018,04-03-2024,3.3,admin1
1948,32238,12-04-2023,2.6,admin1
1949,32077,09-04-2023,4.8,lead_hr
1950,31212,16-05-2025,1.3,admin1
1951,30868,08-01-2024,1.1,hr_user
1952,31855,22-05-2024,1,admin2
1953,32662,07-02-2023,4.2,hr_user
1954,31436,24-10-2024,4.8,lead_hr
1955,33718,10-01-2025,2.6,hr_user
1956,32184,13-04-2023,1.8,manager_hr
1957,31343,14-08-2023,5.7,manager_hr
1958,30197,30-05-2023,5.3,admin1
1959,32087,31-01-2023,1.3,hr_user
1960,31614,12-06-2024,1.7,hr_user
1961,31252,14-01-2024,4.5,admin1
1962,31614,30-05-2025,4.5,lead_hr
1963,31838,17-11-2024,4.3,admin2
1964,31027,29-03-2025,3,admin2
1965,30577,21-01-2024,3.1,admin2
1966,32069,02-09-2024,1.1,manager_hr
1967,31245,23-10-2024,1.3,hr_user
1968,33730,06-07-2023,2,admin2
1969,30710,11-04-2023,1.3,hr_user
1970,33710,11-05-2023,2,admin2
1971,31060,03-06-2023,5.7,lead_hr
1972,30194,29-01-2025,3.6,manager_hr
1973,31208,26-05-2024,2.2,admin2
1974,32175,19-02-2024,4.3,admin1
1975,30139,16-04-2025,1.5,admin1
1976,31528,13-06-2024,3.2,lead_hr
1977,31362,11-05-2025,4.9,manager_hr
1978,32123,19-09-2023,3.1,admin2
1979,33686,06-05-2025,2.3,hr_user
1980,31530,27-02-2023,4.1,manager_hr
1981,33470,28-03-2024,4.8,hr_user
1982,32857,06-02-2024,3.5,hr_user
1983,30289,22-12-2024,4.5,hr_user
1984,31939,11-07-2023,3.5,admin1
1985,33123,15-06-2025,1.6,lead_hr
1986,33143,15-02-2025,1.1,hr_user
1987,32897,28-04-2023,5.3,lead_hr
1988,33523,12-09-2024,3.3,manager_hr
1989,30005,15-04-2025,5.9,hr_user
1990,31872,08-01-2025,1.4,hr_user
1991,31109,27-08-2023,3,manager_hr
1992,32386,25-04-2023,1.4,admin2
1993,32341,21-01-2024,2.6,admin1
1994,33850,18-06-2023,3.4,admin2
1995,32963,16-08-2023,3.4,hr_user
1996,31745,14-10-2023,4.8,hr_user
1997,31174,08-03-2025,5.3,admin2
1998,31628,21-04-2023,2,admin1
1999,32939,30-05-2023,4.2,admin1
2000,32217,08-06-2024,1.3,admin2
2001,30411,23-04-2024,4.1,lead_hr
2002,32676,07-05-2023,5.6,lead_hr
2003,31645,10-06-2023,1.9,hr_user
2004,31088,12-07-2024,5,lead_hr
2005,32235,18-03-2025,3.4,admin2
2006,31005,23-08-2024,4.8,admin2
2007,32945,18-09-2024,3.1,hr_user
2008,33746,21-08-2024,5.5,hr_user
2009,32863,23-07-2023,5.6,manager_hr
2010,32974,06-06-2023,5.7,hr_user
2011,33039,03-12-2023,2.3,admin1
2012,33728,14-02-2024,5.4,manager_hr
2013,31603,01-04-2023,1.7,admin2
2014,31651,27-05-2025,4.5,hr_user
2015,33699,15-05-2025,1.9,manager_hr
2016,30504,05-10-2023,3.4,admin2
2017,30393,19-02-2024,4.4,admin1
2018,33156,19-01-2024,1.7,hr_user
2019,33116,10-08-2024,3.3,admin1
2020,32284,28-09-2024,1.5,hr_user
2021,31973,19-09-2024,4.8,hr_user
2022,31216,30-03-2023,4.5,admin1
2023,32103,07-02-2023,5.9,admin1
2024,30416,26-08-2024,2.2,admin2
2025,31184,18-10-2023,4.8,manager_hr
2026,31751,04-05-2025,1.6,hr_user
2027,32701,11-11-2024,4.9,hr_user
2028,31754,21-02-2025,1.3,admin1
2029,31668,06-11-2023,2.5,admin2
2030,30288,01-09-2024,3.2,manager_hr
2031,30796,26-11-2023,5.9,hr_user
2032,30134,16-01-2024,2.2,admin2
2033,31848,09-11-2023,2.1,admin2
2034,30146,27-06-2024,4.8,hr_user
2035,31442,28-05-2023,3.4,lead_hr
2036,33523,21-04-2024,5.9,manager_hr
2037,30076,13-02-2025,5,lead_hr
2038,33213,02-03-2025,4,hr_user
2039,30245,25-08-2023,3.7,admin2
2040,33147,22-06-2023,1.5,lead_hr
2041,30203,13-12-2023,5.7,hr_user
2042,32828,27-12-2023,5.6,manager_hr
2043,32492,03-08-2024,4.5,manager_hr
2044,30983,31-08-2024,5,admin2
2045,32666,02-08-2023,2,hr_user
2046,32909,23-07-2024,2.1,manager_hr
2047,30269,20-03-2023,5.3,lead_hr
2048,31905,24-11-2023,3.1,manager_hr
2049,33807,02-04-2023,2.4,admin2
2050,31805,28-05-2023,3.5,manager_hr
2051,32157,09-02-2025,4.7,lead_hr
2052,31975,25-05-2023,5.3,admin2
2053,32079,26-11-2023,2.5,lead_hr
2054,33792,21-01-2023,5.7,lead_hr
2055,31116,12-07-2024,4.7,hr_user
2056,30055,29-03-2023,5.8,lead_hr
2057,32393,21-02-2025,3.5,lead_hr
2058,33796,01-06-2024,5.1,hr_user
2059,33344,15-07-2024,4.1,admin1
2060,30485,19-06-2023,3.5,admin2
2061,32283,01-06-2023,4.1,hr_user
2062,31133,27-04-2024,4.8,admin2
2063,32483,18-02-2024,5.2,admin1
2064,32513,01-10-2024,4.6,admin1
2065,32219,10-07-2024,3.6,lead_hr
2066,32628,06-05-2023,3.8,lead_hr
2067,30092,25-06-2024,3.9,manager_hr
2068,32237,11-02-2023,2,admin1
2069,30798,20-03-2023,5.7,manager_hr
2070,33529,28-01-2023,1.7,lead_hr
2071,31812,21-03-2025,1.7,admin1
2072,32211,21-05-2025,3.1,lead_hr
2073,33187,22-08-2023,2.4,lead_hr
2074,31436,26-06-2023,4.8,lead_hr
2075,33069,11-11-2023,1.8,admin2
2076,33704,25-06-2024,4,admin1
2077,33540,18-02-2025,3.6,admin1
2078,32957,30-03-2024,3.5,hr_user
2079,31330,12-05-2024,4.3,hr_user
2080,32470,17-01-2025,4.1,manager_hr
2081,32214,17-08-2024,4,admin1
2082,32983,05-03-2024,2.9,hr_user
2083,31764,08-08-2024,4.3,lead_hr
2084,32085,25-07-2023,3.2,manager_hr
2085,30574,11-02-2024,2.8,admin2
2086,30450,28-04-2024,4.8,manager_hr
2087,33195,04-05-2024,1.8,manager_hr
2088,32244,14-04-2024,2.3,admin1
2089,33878,07-12-2023,2.2,manager_hr
2090,31816,08-04-2023,2,admin1
2091,32692,12-12-2023,5.7,admin2
2092,32059,22-04-2024,5.7,admin2
2093,33119,03-11-2024,1.7,manager_hr
2094,33440,16-12-2023,1.7,admin2
2095,32540,09-08-2023,4.2,admin2
2096,32433,24-12-2024,3.3,manager_hr
2097,30297,14-07-2024,2,manager_hr
2098,32999,26-01-2023,1.1,admin1
2099,31859,14-01-2024,2.5,lead_hr
2100,30357,25-10-2023,2.8,hr_user
2101,30785,16-10-2024,4.1,hr_user
2102,33466,20-05-2024,5.3,manager_hr
2103,30918,22-03-2023,4.9,manager_hr
2104,31382,22-10-2024,2.5,hr_user
2105,30977,10-02-2025,2.8,admin1
2106,32835,01-01-2024,3.9,admin1
2107,32350,15-03-2025,4.5,manager_hr
2108,32612,23-02-2024,1.9,manager_hr
2109,32304,17-12-2023,4.3,hr_user
2110,31010,28-07-2023,5.4,hr_user
2111,30160,12-05-2023,1.3,lead_hr
2112,33511,06-07-2024,5.9,lead_hr
2113,33252,01-08-2023,4.4,admin2
2114,33288,09-03-2023,5.3,lead_hr
2115,33533,02-05-2025,3.4,manager_hr
2116,31668,05-02-2024,5.8,manager_hr
2117,30137,16-04-2024,5.7,hr_user
2118,32293,17-06-2024,2.6,manager_hr
2119,32909,07-03-2025,3.2,lead_hr
2120,31619,19-05-2025,2,admin1
2121,32269,15-05-2023,3.2,lead_hr
2122,33579,14-04-2024,5.2,admin1
2123,32913,24-01-2025,2.1,admin1
2124,33833,19-07-2024,6,admin2
2125,30239,24-04-2024,1.4,admin2
2126,31712,19-04-2024,5.7,manager_hr
2127,33991,19-08-2024,3.4,manager_hr
2128,30402,19-08-2023,3.5,hr_user
2129,31370,20-10-2024,2.7,hr_user
2130,33556,06-07-2024,1.8,lead_hr
2131,30584,12-09-2024,5.1,manager_hr
2132,33442,08-01-2023,2.9,admin1
2133,33947,01-12-2023,3.7,admin2
2134,32369,10-04-2023,3.1,lead_hr
2135,33320,04-01-2025,3.1,admin2
2136,33166,09-02-2023,3.1,admin2
2137,31849,24-10-2023,5.7,admin1
2138,30069,02-02-2024,1.1,admin2
2139,33782,26-02-2023,5.8,lead_hr
2140,30096,25-03-2023,4,lead_hr
2141,32717,20-07-2023,4.8,manager_hr
2142,33950,27-06-2024,3.1,admin1
2143,32199,03-02-2024,5.4,lead_hr
2144,31945,03-01-2023,1.7,lead_hr
2145,31966,13-02-2024,1.6,admin2
2146,33633,31-12-2024,1.4,manager_hr
2147,33750,07-01-2023,4.1,lead_hr
2148,33597,05-10-2023,1.4,lead_hr
2149,31480,14-04-2023,1.3,admin1
2150,32323,09-05-2023,4.6,admin2
2151,30396,21-10-2024,2.9,admin1
2152,32711,06-06-2025,5.6,manager_hr
2153,32608,18-03-2023,4.4,admin2
2154,31145,11-02-2023,1,admin1
2155,33998,07-02-2024,4.4,admin1
2156,31622,26-08-2024,2.1,lead_hr
2157,33527,05-05-2025,5.3,admin1
2158,31802,06-05-2025,3.8,admin2
2159,33518,10-12-2024,3.5,manager_hr
2160,32600,05-05-2024,5.5,admin1
2161,33971,07-08-2023,4.7,admin2
